951	serve	other					
952	sex	other	had relations with, lovemaking, sleep with, sleeps with, slept with, sleeping with	In the Bible, these terms are euphemisms that refer to having sexual intercourse. (See: Euphemism)  * The expression "sleep with" someone commonly refers to having sexual relations with that person. The past tense is "slept with." * In the Old Testament book "Song of Solomon," the ULB uses the term "lovemaking" to translate the word "love," which in that context refers to sexual relations. This term is related to the expression "make love to."	['H935', 'H2181', 'H3045', 'H7901', 'H7903']	 fornication)	* 1 Corinthians 05:1-2* 1 Samuel 01:19* Deuteronomy 21:13* Genesis 19:05* Matthew 01:25
953	shadow	other	shadow, shadows, overshadow, overshadowed, shade	The word "shadow" literally refers to the darkness that is caused by an object blocking the light. It also has several figurative meanings.  * The "shadow of death" means that death is present or near, just as a shadow indicates the presence of its object. * Many times in the Bible, the life of a human being is compared to a shadow, which does not last very long and has no substance. * Sometimes "shadow" is used as another word for "darkness." * The Bible talks about being hidden or protected in the shadow of God's wings or hands. This is a picture of being protected and hidden from danger. Other ways to translate "shadow" in these contexts could include "shade" or "safety" or "protection." * It is best to translate "shadow" literally using the local term that is used to refer to an actual shadow.   	['H2927', 'H6738', 'H6751', 'H6752', 'H6754', 'H6757', 'G644', 'G1982', 'G2683', 'G4639']	 darkness, light)	* 2 Kings 20:09* Genesis 19:08* Isaiah 30:02* Jeremiah 06:04* Psalms 017:08
954	shame	other	shame, shames, shamed, shameful, shamefully, shameless, shamelessly, ashamed, unashamed, causing to mock	The term "shame" refers to a painful feeling of being disgraced a person has because of something dishonorable or improper that he or someone else has done.  * Something that is "shameful" is "improper" or "dishonorable." * The term "ashamed" describes how a person feels when he has done something shameful. * The phrase "put to shame" means to defeat people or expose their sin so that they feel ashamed of themselves. * The prophet Isaiah said that those who make and worship idols will be put to shame. * God can bring shame to a person who does not repent by exposing that person's sin and causing him to be humiliated.   	['H937', 'H954', 'H955', 'H1317', 'H1322', 'H2616', 'H2659', 'H2781', 'H3001', 'H3637', 'H3639', 'H3640', 'H6172', 'H7022', 'H7036', 'H8103', 'G149', 'G152', 'G153', 'G422', 'G808', 'G818', 'G819', 'G821', 'G1788', 'G1791', 'G1870', 'G2617', 'G3681', 'G3856', 'G5195']	 falsegod, humble, humiliate, isaiah, repent, sin, worship)	* 1 Peter 03:15-17* 2 Kings 02:17* 2 Samuel 13:13* Luke 20:11* Mark 08:38* Mark 12:4-5
955	sheep	other	ewe, ewes, ram, rams, sheep, sheepfold, sheepfolds, sheepshearers, sheepskins	A "sheep" is a medium-sized animal with four legs that has wool all over its body. A male sheep is called a "ram." A female sheep is called a "ewe." The plural of "sheep" is also "sheep."  * A baby sheep is called a "lamb." * The Israelites often used sheep for sacrifices, especially male sheep and young sheep. * People eat meat from sheep and use their wool to make clothing and other things. * Sheep are very trusting, weak, and timid. They are easily influenced to wander away. They need a shepherd to lead them, protect them, and provide them with food, water, and shelter. * In the Bible, people are compared to sheep who have God as their shepherd.  (Translation suggestions: How to Translate Unknowns)   	['H352', 'H1494', 'H1798', 'H2169', 'H3104', 'H3532', 'H3535', 'H3733', 'H3775', 'H5739', 'H5763', 'H6260', 'H6629', 'H6792', 'H7353', 'H7462', 'H7716', 'G4165', 'G4262', 'G4263']	 israel, lamb, sacrifice, shepherd)	* Acts 08:32* Genesis 30:32* John 02:14* Luke 15:05* Mark 06:34* Matthew 09:36* Matthew 10:06* Matthew 12:12* Matthew 25:33
956	shepherd	other	shepherd, shepherds, shepherded, shepherding, chief shepherd	A shepherd is a person who takes care of sheep. The verb to "shepherd" means to protect the sheep and provide them with food and water. Shepherds watch over the sheep, leading them to places with good food and water. Shepherds also keep the sheep from getting lost and protect them from wild animals.  * This term is often used metaphorically in the Bible to refer to taking care of people's spiritual needs. This includes teaching them what God has told them in the Bible and guiding them in the way they should live. * In the Old Testament, God was called the "shepherd" of his people because he took care of all their needs and protected them. He also led and guided them. (See: Metaphor) * Moses was a shepherd for the Israelites as he guided them spiritually in their worship of Yahweh and led them physically on their journey to the land of Canaan. * In the New Testament, Jesus called himself the "good shepherd." The apostle Paul also referred to him as the "great shepherd" over the Church. * Also, in the New Testament, the term "shepherd" was used to refer to a person who was a spiritual leader over other believers. The word translated as "pastor" is the same word that is translated as "shepherd." The elders and overseers were also called shepherds.	['H6629', 'H7462', 'H7469', 'H7473', 'G750', 'G4165', 'G4166']	 believe, canaan, church, moses, pastor, sheep, spirit)	* Genesis 49:24* Luke 02:09* Mark 06:34* Mark 14:26-27* Matthew 02:06* Matthew 09:36* Matthew 25:32* Matthew 26:31
957	shield	other	shield, shields, shielded	A shield was an object held by a soldier in battle to protect himself from being injured by the enemy's weapons. To "shield" someone means to protect that person from harm.  * Shields were often circular or oval, were made of materials such as leather, wood, or metal, andt were sturdy and thick enough to keep a sword or arrow from piercing them.  * Using this term as a metaphor, the Bible refers to God as a protective shield for his people. (See: Metaphor) * Paul talked about the "shield of faith," which is a figurative way of saying that having faith in Jesus and living out that faith in obedience to God will protect believers from the spiritual attacks of Satan.   )	['H2653', 'H4043', 'H5437', 'H5526', 'H6793', 'H7982', 'G2375']	 faith, obey, satan, spirit	* 1 Kings 14:26* 2 Chronicles 23:8-9* 2 Samuel 22:36* Deuteronomy 33:29* Psalms 018:35
958	shrewd	other	shrewd, shrewdly	The term "shrewd" describes a person who is intelligent and clever, especially in practical matters.  * Often the term "shrewd" has a meaning that is partly negative since it usually also involves being selfish. * A shrewd person is usually focused on helping himself, not others. * Other ways to translate this term could include "cunning" or "crafty" or "smart" or "clever," depending on the context.	['H2450', 'H6175', 'G5429']		
959	siege	other	siege, besiege, besieged, besiegers, besieging, siegeworks	A "siege" occurs when an attacking army surrounds a city and keeps it from receiving any supplies of food and water. To "besiege" a city or to put it "under siege" means to attack it by means of a siege.  * When the Babylonians came to attack Israel, they used the tactic of a siege against Jerusalem to weaken the people inside the city. * Often during a siege, ramps of dirt are gradually constructed to enable the attacking army to cross over the city walls and invade the city. * To "besiege" a city can also be expressed as to "lay siege" to it or to "perform a siege" on it. * The term "besieged" has the same meaning as the expression "under siege." Both these expressions describe a city that an enemy army is surrounding and besieging.	['H4692', 'H5341', 'H5437', 'H5564', 'H6693', 'H6696', 'H6887']		* 1 Chronicles 20:1* 1 Kings 20:1-3* 1 Samuel 11:1-2* Jeremiah 33:04
960	silver	other	silver	Silver is a shiny, gray precious metal used to make coins, jewelry, containers, and ornaments.  * The various containers that are made include silver cups and bowls, and other things used for cooking, eating, or serving. * Silver and gold were used in the building of the tabernacle and the temple.The temple in Jerusalem had containers made of silver. * In Bible times, a shekel was a unit of weight, and a purchase was often priced at a certain number of shekels of silver. By New Testament times there were silver coins of various weights that were measured in shekels. * Joseph's brothers sold him as a slave for twenty shekels of silver. * Judas was paid thirty silver coins for betraying Jesus.   	['H3701', 'H3702', 'H7192', 'G693', 'G694', 'G695', 'G696', 'G1406']	 tabernacle, temple)	* 1 Chronicles 18:9-11* 1 Samuel 02:36* 2 Kings 25:13-15* Acts 03:06* Matthew 26:15
961	sinoffering	other	sin offering, sin offerings	The "sin offering" was one of several sacrifices that God required the Israelites to offer.  * This offering involved sacrificing a bull, burning its blood and fat on the altar, and taking the rest of the animal's body and burning it on the ground outside the Israelite camp. * The complete burning up of this animal sacrifice shows how holy God is and how terrible sin is. * The Bible teaches that in order for there to be a cleansing from sin, blood must be shed to pay the cost for the sin that was committed. * Animal sacrifices could not permanently bring about forgiveness of sin. * Jesus' death on the cross paid the penalty for sin, for all time. He was the perfect sin offering.   )	['H2401', 'H2402', 'H2398', 'H2403']	 altar, cow, forgive, sacrifice, sin	* 2 Chronicles 29:20-21* Exodus 29:35-37* Ezekiel 44:25-27* Leviticus 05:11* Numbers 07:15-17
962	sister	other	sister, sisters	A sister is a female person who shares at least one biological parent with another person. She is said to be that other person’s sister or the sister of that other person.  * In the New Testament, "sister" is also used figuratively to refer to a woman who is a fellow believer in Jesus Christ. * Sometimes the phrase "brothers and sisters" is used to refer to all believers in Christ, both men and women. * In the Old Testament book Song of Songs, "sister" refers to a female lover or spouse.	['H269', 'H1323', 'G27', 'G79']	 brother inchrist, spirit	* 1 Chronicles 02:16-17* Deuteronomy 27:22* Philemon 01:02* Romans 16:01
963	skull	other	skull	The term "skull" refers to the bony, skeletal structure of the head of a person or animal.  * Sometimes the term "skull" means "head," as in the phrase "shave your skull." * The term "Place of the Skull" was another name for Golgotha, where Jesus was crucified. * This term could also be translated as "head" or "head bone."  (See also: crucify, golgotha)	['H1538', 'H6936', 'H7218', 'G2898']		* 2 Kings 09:35-37* Jeremiah 02:16* John 19:17* Matthew 27:32-34
964	slain	other	slay, slain, kill, killed, murder, murdered, murders	To "slay" a person or animal means to kill it. Often it means to kill it in a forceful or violent way. If a man has killed an animal he has "slain" it.  * When referring to an animal or to a large number of people, the term "slaughter" is another term that is often used.  * An act of slaughtering is also called a "slaughter." * The phrase "the slain" could also be translated as "the slain people" or "the people who were killed."   	['H2026', 'H2076', 'H2491', 'H2717', 'H2763', 'H2873', 'H2874', 'H4191', 'H4194', 'H5221', 'H6991', 'H6992', 'H7523', 'H7819', 'G337', 'G615', 'G1315', 'G2380', 'G2695', 'G4968', 'G4969', 'G5407']	 slaughter)	* Ezekiel 28:23* Isaiah 26:21
965	slander	other	slander, slanders, slandered, slanderers, slandering, slanderous	A slander consists of  negative, defaming things spoken (not written) about another person. To say such things (not to write them) about someone is to slander that person. The person saying such things is a slanderer.  * Slander may be a true report or a false accusation, but its effect is to cause others to think negatively of the person being slandered. * To  "slander" could be translated as to "speak against" or to "spread an evil report" or to "defame." * A slanderer is also called an "informer" or a "tale-bearer."  (See also: blasphemy)	['H1681', 'H1696', 'H1848', 'H3960', 'H5791', 'H7270', 'H7400', 'H8267', 'G987', 'G988', 'G1228', 'G1426', 'G2636', 'G2637', 'G3059', 'G3060', 'G5484']		* 1 Corinthians 04:13* 1 Timothy 03:11* 2 Corinthians 06:8-10* Mark 07:20-23
966	slaughter	other	slaughter, slaughters, slaughtered, slaughtering	The term "slaughter" refers to killing a large number of animals or people, or to killing in a violent way. It can also refer to killing an animal for the purpose of eating it. The act of slaughtering is also called "slaughter."  * When Abraham received three visitors at his tent in the desert, he ordered his servants to slaughter and cook a calf for his guests. * The prophet Ezekiel prophesied that God would send his angel to slaughter all those who would not follow His word. * 1 Samuel records a great slaughter in which 30,000 Israelites were killed by their enemies because of disobedience to God. * "Weapons of slaughter" could be translated as "weapons for killing." * The expression "the slaughter was very great" could be translated as "a large number were killed" or "the number of deaths was very great" or "a terribly high number of people died." * Other ways to translate "slaughter" could include "kill" or "slay" or "killing."   	['H2026', 'H2027', 'H2028', 'H2076', 'H2491', 'H2873', 'H2874', 'H2878', 'H4046', 'H4293', 'H4347', 'H4660', 'H5221', 'H6993', 'H7524', 'H7819', 'H7821', 'G2871', 'G4967', 'G4969']	 angel, cow, disobey, ezekiel, servant, slain)	* Ezekiel 21:10-11* Hebrews 07:01* Isaiah 34:02* Jeremiah 25:34
967	sleep	other	asleep, fall asleep, fell asleep, fallen asleep, sleep, sleeps, slept, sleeping, sleeper, sleepless, sleepy	These terms can have figurative meanings relating to death.  * To "sleep" or "be asleep" can be a metaphor meaning to "be dead." (See: Metaphor) * The expression "fall asleep" means start sleeping, or, figuratively, die. * To "sleep with one’s fathers" means to die, as one’s ancestors have, or to be dead, as one's ancestors are.	['H1957', 'H3462', 'H3463', 'H7290', 'H7901', 'H8139', 'H8142', 'H8153', 'H8639', 'G879', 'G1852', 'G1853', 'G2518', 'G2837', 'G5258']		* 1 Kings 18:27-29* 1 Thessalonians 04:14* Acts 07:60* Daniel 12:02* Psalms 044:23* Romans 13:11
968	snare	other	snare, snares, ensnare, ensnares, ensnared, entrap, trap, traps, trapped	The terms "snare" and "trap" refer to devices that are used to catch animals and keep them from escaping. To "snare" or "ensnare" is to catch with a snare, and to "trap" or "entrap" is to catch with a trap. In the Bible, these terms were also used figuratively to talk about how sin and temptation are like hidden traps that catch people and harm them.  * A "snare" is a loop of rope or wire that suddenly pulls tight when an animal steps into it, ensnaring its leg. * A "trap" is usually made of metal or wood and has two parts that suddenly and powerfully close together, catching an animal so it can't get away. Sometimes a trap can be a deep hole that has been made in order to get something to fall into it. * Usually the snare or trap is hidden so that its prey is taken by surprise. * The phrase "set a trap" means to get a trap ready to capture something. * To "fall into a trap" refers to falling into a deep hole or pit that was dug and hidden in order to catch an animal. * A person who is starts sinning and cannot stop can be described as "ensnared by sin" in a figurative reference to the way an animal can be ensnared and cannot escape. * Just as an animal is endangered and hurt by being in a trap, so a person caught in the trap of sin is being harmed by that sin and needs to be set free.   	['H2256', 'H3353', 'H3369', 'H3920', 'H3921', 'H4170', 'H4204', 'H4434', 'H4685', 'H4686', 'H4889', 'H5367', 'H5914', 'H6341', 'H6351', 'H6354', 'H6679', 'H6983', 'H7845', 'H8610', 'G64', 'G2339', 'G2340', 'G3802', 'G3803', 'G3985', 'G4625']	 free, , prey, satan, tempt)	* Ecclesiastes 07:26* Luke 21:34* Mark 12:13* Psalms 018:05
969	snow	other	snow, snowed, snowing	The term "snow" refers to white flakes of frozen water that can fall from clouds in places where the air temperature is cold.  * Snow falls in places of higher elevation in Israel, but does not always stay on the ground very long before melting. The peaks of mountains tend to have snow that lasts longer. One example of a place mentioned in the Bible as having snow is Mount Lebanon. * Something that is very white often has its color compared to the color of snow. For example, in the book of Revelation Jesus' clothing and hair were described as being "white as snow." * The whiteness of snow also symbolizes purity and cleanliness. For example, the statement that our "sins will be as white as snow" means that God will completely cleanse his people from their sins. * Some languages might refer to snow as "frozen rain" or "flakes of ice" or "frozen flakes." * "Snow water" refers to the water that comes from melted snow.   	['H7949', 'H7950', 'H8517', 'G5510']	 How to Translate Unknowns)  (Translation suggestions: Translate Names)  (See also: lebanon, purify)	* Exodus 04:06* Job 37:4-6* Matthew 28:03* Psalms 147:16* Revelation 01:14
970	sorcery	other	sorcerer, sorcerers, sorceress, sorcery, sorceries, witchcraft, someone who talked with the dead	Sorcery or "witchcraft" refers to using magic, which involves doing powerful things through the help of evil spirits. A "sorcerer" is someone who does these powerful, magical things.  * The use of magic and sorcery can involve both beneficial things (such as healing someone) and harmful things (such as putting a curse on someone). But all kinds of sorcery are wrong, because they use the power of evil spirits. * In the Bible, God says that the use of sorcery is as evil as other terrible sins (such as adultery, worshiping idols, and child sacrifice). * The terms "sorcery" and "witchcraft" could also be translated as "evil spirit power" or "casting spells." * Possible ways to translated "sorcerer" could include "worker of magic" or "person who casts spells" or "person who does miracles using evil spirit power." * Note that "sorcery" has a different meaning than the term "divination," which refers to attempting to contact the spirit world.    )	['H178', 'H3784', 'H3785', 'H3786', 'H6049', 'G3095', 'G3096', 'G5331', 'G5332', 'G5333']	 adultery, demon, divination, falsegod, magic, sacrifice, worship	* Acts 08:9-11* Exodus 07:11-13* Galatians 05:19-21* Revelation 09:20-21
971	sow	other	plant, plants, planted, planting, implanted, replanted, transplanted, sow, sows, sowed, sown, sowing	A "plant" is generally something that grows and is attached to the ground. To "sow" means to put seeds in the ground in order to grow plants. A "sower" is a person who sows or plants seeds.  * The method of sowing or planting varies, but one method is to take handfuls of seeds and scatter them on the ground. * Another method for planting seeds is to make holes in the soil and place seeds in each hole. * The term "sow" can be used figuratively, as in "a person will reap what he sows." This means that if a person does something evil, he will receive a negative result, a if a person does good, he will receive a positive result.	['H2221', 'H2232', 'H2233', 'H2236', 'H4218', 'H4302', 'H5193', 'H7971', 'H8362', 'G4687', 'G4703', 'G5452']		* Galatians 06:08* Luke 08:05* Matthew 06:25-26* Matthew 13:04* Matthew 13:19* Matthew 25:24
972	spear	other	spear, spears, spearmen	A spear is a weapon with a long wooden handle and sharp metal blade on one end that is thrown a long distance.  * Spears were commonly used for war in biblical times. They are sometimes still used in present-day conflicts between certain people groups. * A spear was used by a Roman soldier to pierce the side of Jesus while he hung on the cross. * Sometimes people throw spears to catch fish or other prey to eat. * Similar weapons are the "javelin" or "lance." * Make sure that the translation of "spear" is different from the translation of "sword," which is a weapon that is used for thrusting or stabbing, not throwing. Also, a sword has a long blade with a handle, while a spear has a small blade on the end of a long shaft.   	['H1265', 'H2595', 'H3591', 'H6767', 'H7013', 'H7420', 'G3057']	 prey, rome, sword, warrior)	* 1 Samuel 13:19-21* 2 Samuel 21:19* Nehemiah 04:12-14* Psalm 035:03
973	splendor	other	splendor, splendid	The term "splendor" refers to the extreme beauty and elegance that is often associated with wealth and a magnificent appearance.  * Often splendor is used to describe the wealth that a king has, or how he looks in his expensive, beautiful finery. * The word "splendor" can also be used to describe the beauty of trees, mountains, and other things that God has created. * Certain cities are said to have splendor because of o their natural resources, elaborate buildings and roads, and the wealth of their people, which includes rich clothing, gold, and silver. * Depending on the context, this word could be translated as "magnificent beauty" or "amazing majesty" or "kingly greatness."   	['H1921', 'H1925', 'H1926', 'H1927', 'H1935', 'H2091', 'H2122', 'H2892', 'H3314', 'H3519', 'H6643', 'H7613', 'H8597']	 glory, king, majesty)	* 1 Chronicles 16:27* Exodus 28:1-3* Ezekiel 28:07* Luke 04:07* Psalms 089:44-45* Revelation 21:26-27
974	staff	other	staff, staffs, clubs	A staff is a long wooden stick or rod, often used as a walking stick.  * When Jacob was old, he used a staff to help him walk. * God turned Moses' staff into a snake to show his power to Pharaoh. * Shepherds also used a staff to help guide their sheep, or to rescue the sheep when they fell or wandered. * The shepherd's staff had a hook on the end, so it differed from the shepherd's rod, which was straight and was used to kill wild animals that were trying to attack the sheep.   )	['H4132', 'H4294', 'H4731', 'H4938', 'H6086', 'H6418', 'H7626', 'G2563', 'G3586', 'G4464']	 pharaoh, power, sheep, shepherd	* Exodus 04:1-3* Exodus 07:09* Luke 09:03* Mark 06:7-9* Matthew 10:8-10* Matthew 27:29
975	statute	other	statute, statutes	A statute is a specific written law that provides guidance for people to live by.  * The term "statute" is similar in meaning to "ordinance" and " command" and "law" and "decree." All these terms involve instructions and requirements that God gives to his people or rulers give to their people. * King David said that he delighted himself in Yahweh's statutes. * The term "statute" could also be translated as "specific command" or "special decree."   	['H2706', 'H2708', 'H7010', 'G1345']	 command, decree, lawofmoses, ordinance, yahweh)	* 1 Kings 11:11-13* Deuteronomy 06:20-23* Ezekiel 33:15* Numbers 19:02
976	stiffnecked	other	stiff-necked, stubborn, stubbornly, stubbornness	The term "stiff-necked" is an idiom used in the Bible to describe people who keep disobeying God and refuse to repent. Such people are very proud and will not submit to God's authority.  * Similarly, the term "stubborn" describes a person who refuses to change his mind or actions even when urged to do so. Stubborn people will not listen to good advice or warnings that other people give them. * The Old Testament described the Israelites as "stiff-necked" because they did not listen to the many messages from God's prophets who urged them to repent and turn back to Yahweh. * If a neck is "stiff" it does not bend easily. The project language may have a different idiom that communicates that a person is "unbending" in that he refuses to change his ways. * Other ways to translate this term could include "pridefully stubborn" or "arrogant and unyielding" or "refusing to change."   )	['H47', 'H3513', 'H5637', 'H6203', 'H6484', 'H7185', 'H7186', 'H7190', 'H8307', 'G483', 'G4644', 'G4645']	 arrogant, proud, repent	* Acts 07:51* Deuteronomy 09:13-14* Exodus 13:14-16* Jeremiah 03:17
977	storehouse	other	storehouse, storehouses	A "storehouse" is a large building that is used for keeping food or other things, often for a long time.  * In the Bible a "storehouse" was usually used to store extra grain and other food to be used later when there was a famine. * This term was also used figuratively to refer to all the good things that God wants to give to his people. * The storehouses of the temple contained valuable things that had been dedicated to Yahweh, such as gold and silver. Some of these things used to repair and maintain the temple were also kept there. * Other ways to translate "storehouse" could include "a building for storing grain" or "place for keeping food" or "room for keeping valuable things safe."   	['H214', 'H618', 'H624', 'H1004', 'H4035', 'H4200', 'H4543', 'G596']	 consecrate, dedicate, famine, gold, grain, silver, temple)	* 2 Chronicles 16:2-3* Luke 03:17* Matthew 03:12* Psalms 033:07
978	strength	other	strength, strengthen, strengthens, strengthened, strengthening, strong, valor, influence	The term "strength" refers to physical, emotional, or spiritual power. To "strengthen" someone or something means to make that person or object stronger.  * "Strength" can also refer to the power to withstand some kind of opposing force. * A person has "strength of will" if he is able to avoid sinning when tempted. * One writer of the Psalms called Yahweh his "strength" because God helped him to be strong. * If a physical structure like a wall or building is being "strengthened," people are rebuilding the structure, reinforcing it with more stones or brick so that it can withstand an attack.	['H193', 'H202', 'H353', 'H360', 'H386', 'H410', 'H553', 'H556', 'H1369', 'H1396', 'H2220', 'H2388', 'H2391', 'H2392', 'H2393', 'H2428', 'H3027', 'H3028', 'H3559', 'H3581', 'H3811', 'H3955', 'H4581', 'H5326', 'H5331', 'H5582', 'H5797', 'H5807', 'H5810', 'H5934', 'H5975', 'H6106', 'H6109', 'H6697', 'H6965', 'H7292', 'H7307', 'H8003', 'H8443', 'H8632', 'H8633', 'G461', 'G950', 'G1411', 'G1412', 'G1743', 'G1765', 'G1840', 'G1991', 'G2479', 'G2480', 'G2901', 'G2904', 'G3619', 'G3756', 'G4599', 'G4732', 'G4733', 'G4741']	 faithful, perseverance, righthand, save	* 2 Kings 18:19-21* 2 Peter 02:11* Luke 10:27* Psalm 021:01
979	strife	other	strife, disputes, quarrel, arguing, conflict, conflicts	The term "strife" refers to physical or emotional conflict between people.  * A person who causes strife does things that result in strong disagreements between people and in hurt feelings. * Sometimes the use of the word "strife" implies that strong emotions are involved, such as anger or bitterness. * Other ways to translate this term could include "disagreement" or "dispute" or "conflict."   	['H1777', 'H1779', 'H4066', 'H4090', 'H4683', 'H4808', 'H7379', 'H7701', 'G485', 'G2052', 'G2054', 'G3055', 'G3163', 'G5379']	 angry)	* 1 Corinthians 03:3-5* Habakkuk 01:03* Philippians 01:17* Proverbs 17:01* Psalms 055:8-9* Romans 13:13
980	strongdrink	other	strong drink, strong drinks	The term "strong drink" refers to drinks that have been fermented and have alcohol in them.  * Alcoholic drinks are made from either grain or fruit and have undergone fermentation. * Kinds of "strong drink" include grape wine, palm wine, beer, and apple cider. In the Bible, grape wine was the most frequently mentioned strong drink. * Priests and anyone who took a special vow such as the "Nazirite vow" were not permitted to drink fermented drinks. * This term could also be translated as "fermented drink" or "alcoholic drink."   	['H5435', 'H7941', 'G4608']	 grape, nazirite, vow, wine)	* Isaiah 05:11-12* Leviticus 10:09* Luke 01:14-15* Numbers 06:03
981	stronghold	other	stronghold, strongholds, fortifications, fortified, fortress, fortresses	The terms "stronghold" and "fortress" both refer to places that are well protected against an attack by enemy soldiers. The term "fortified" describes a city or other place that has been made safe from attack.  * Often, strongholds and fortresses were manmade structures with defensive walls. They could also have been places with natural protective barriers such as rocky cliffs or high mountains. * People fortified strongholds by building thick walls or other structures that made it difficult for an enemy to break through. * "Stronghold" or "fortress" could be translated as "securely strong place" or "strongly protected place." * The term "fortified city" could be translated as "securely protected city" or "strongly built city." * This term was also used figuratively to refer to God as a stronghold or fortress for those who trust in him. (See: Metaphor) * Another figurative meaning for the term "stronghold" referred to something that someone wrongly trusted in for security, such as a false god or other thing that was worshiped instead of Yahweh. This could be translated as "false strongholds." * This term should be translated differently from "refuge," which emphasizes safety more than the concept of being fortified.   )	['H490', 'H759', 'H1001', 'H1002', 'H1003', 'H1219', 'H1225', 'H2388', 'H4013', 'H4026', 'H4581', 'H4526', 'H4679', 'H4685', 'H4686', 'H4692', 'H4694', 'H4869', 'H5794', 'H5797', 'H5800', 'H6438', 'H6877', 'H7682', 'G3794', 'G3925']	 falsegod, falsegod, refuge, yahweh	* 2 Corinthians 10:04* 2 Kings 08:10-12* 2 Samuel 05:8-10* Acts 21:35* Habakkuk 01:10-11
982	stumble	other	stumble, stumbles, stumbled, stumbling, reeling	The term "stumble" means "almost fall" when walking or running. Usually it involves tripping over something.  * Figuratively, to "stumble" can mean to "sin" or to "falter" in believing. * This term can also refer to faltering or showing weakness when fighting a battle or when being persecuted or punished.	['H1762', 'H3782', 'H4383', 'H5062', 'H5063', 'H5307', 'H6328', 'H6761', 'H8058', 'G679', 'G4348', 'G4350', 'G4417', 'G4624', 'G4625']	 believe, persecute, sin, stumblingblock	* 1 Peter 02:08* Hosea 04:05* Isaiah 31:3* Matthew 11:4-6* Matthew 18:08
983	stumblingblock	other	stumbling block, stumbling blocks, stone of stumbling	The term "stumbling block" or "stone of stumbling" refers to a physical object that causes a person to trip and fall.  * A figurative stumbling block is anything that causes a person to fail in a moral or spiritual sense. * Also figuratively, a "stumbling block" or "stone of stumbling" can be something that prevents someone from having faith in Jesus or that causes someone to not grow spiritually. * Often it is sin that is like a stumbling block to oneself or to others. * Sometimes God places a stumbling block in the way of people who are rebelling against him.	['H4383', 'G3037', 'G4349', 'G4625']	 stumble, sin	* 1 Corinthians 01:23* Galatians 05:11* Matthew 05:29-30* Matthew 16:23* Romans 09:33
984	subject	other	subject, subjects, subjected, subject to, be subject to, subjection, be subjected, are subjected, was subjected, were subjected, in subjection to, subdue, forced to become slaves	A person is the "subject" of another person if the second person rules over the first. To "be subject to" is to "obey" or to "submit to the authority of."  * The phrase "put in subjection to" refers to causing people to be under the authority of a leader or ruler. * To "subject someone to something" means to cause that person to experience something negative, such as punishment. * Sometimes the term "subject" is used to refer to being the topic or focus of something, such as in, "you will be the subject of ridicule." * The phrase "be subject to" means the same as "be submissive to" or "submit to."   	['H1697', 'H3533', 'H3665', 'H4522', 'H5647', 'H5927', 'G350', 'G1396', 'G5293']	 submit)	* 1 Corinthians 02:14-16* 1 Kings 04:06* 1 Peter 02:18-20* Hebrews 02:05* Proverbs 12:23-24
985	submit	other	submit, submits, submitted, submitting, submission, in submission	To "submit" usually means to voluntarily place oneself under the authority of a person or government.  * The Bible tells believers in Jesus to submit to God and other authorities in their lives. * The instruction to "submit to one another" means to humbly accept correction and to focus on the needs of others rather than on our own needs. * To "live in submission to" means to put oneself under the authority of something or someone.	['H3584', 'G5226', 'G5292', 'G5293']	 subject)	* 1 Corinthians 14:34-36* 1 Peter 03:01* Hebrews 13:15-17* Luke 10:20
986	suffer	other	suffer, suffers, suffered, suffering, sufferings	The terms "suffer" and "suffering" refer to experiencing something very unpleasant, such as illness, pain, or other hardships.  * When people are persecuted or when they are sick, they suffer. * Sometimes people suffer because of wrong things they have done; other times they suffer because of sin and disease in the world. * Suffering can be physical, such as feeling pain or sickness. It can also be emotional, such as feeling fear, sadness, or loneliness. * The phrase "suffer me" means "bear with me" or "hear me out" or "listen patiently."	['H943', 'H1741', 'H1934', 'H4531', 'H5142', 'H5375', 'H5999', 'H6031', 'H6040', 'H6041', 'H6064', 'H6090', 'H6770', 'H6869', 'H6887', 'H7661', 'G91', 'G941', 'G971', 'G2210', 'G2346', 'G2347', 'G2552', 'G2553', 'G2561', 'G3804', 'G3958', 'G4310', 'G4778', 'G4777', 'G4841', 'G5004']		* 1 Thessalonians 02:14-16* 2 Thessalonians 01:3-5* 2 Timothy 01:08* Acts 07:11-13* Isaiah 53:11* Jeremiah 06:6-8* Matthew 16:21* Psalms 022:24* Revelation 01:09* Romans 05:3-5
987	sulfur	other	sulfur, sulfurous	Sulfur is a yellow substance that becomes a burning liquid when it is set on fire.  * Sulfur also has a very strong smell that is like the odor of rotten eggs. * In the Bible, burning sulfur is a symbol of God's judgment on ungodly and rebellious people. * During the time of Lot, God rained down fire and sulfur on the evil cities of Sodom and Gomorrah. * In some English Bible versions, sulfur is referred to as "brimstone," which literally means "burning stone."	['H1614', 'G2303']	 gomorrah, judge, lot, rebel, sodom, godly)	* Genesis 19:24* Isaiah 34:09* Luke 17:29* Revelation 20:10
